colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,substrate,thickness,length,width,pack_size,minimum_order_qty,order_multiple
Rubra Oak,Woodmatt,Board Decorative,58477,MDF 183618 DS Rubra Oak Woodmatt MR E0,1,In stock at your branch,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/rubra-oak/,2025-08-21T06:45:42Z,Woodmatt,MDF,18,3600,1800,20,1,1
Rubra Oak,Woodmatt,Board Decorative,58090,MDF 092712 DS Rubra Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/rubra-oak/,2025-08-21T06:45:43Z,Woodmatt,MDF,9,2700,1200,30,1,1
Rubra Oak,Woodmatt,Board Decorative,58479,LDF 333618 DS Rubra Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/rubra-oak/,2025-08-21T06:45:43Z,Woodmatt,LDF,33,3600,1800,10,1,1
Rubra Oak,Woodmatt,Board Decorative,58478,LDF 253618 DS Rubra Oak Woodmatt STD E0,1,In stock at supply site,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/rubra-oak/,2025-08-21T06:45:44Z,Woodmatt,LDF,25,3600,1800,15,1,1
Blackened Oak,Woodmatt,Board Decorative,57175,MDF 182412 DS Blackened Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackened-oak/,2025-08-21T06:46:00Z,Woodmatt,MDF,18,2400,1200,30,1,1
Blackened Oak,Woodmatt,Board Decorative,57176,MDF 183112 DS Blackened Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackened-oak/,2025-08-21T06:46:00Z,Woodmatt,MDF,18,3115,1200,30,1,1
Blackened Oak,Woodmatt,Board Decorative,57177,MDF 252412 DS Blackened Oak Woodmatt MR E0,1,In stock at supply site,$221.39 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackened-oak/,2025-08-21T06:46:01Z,Woodmatt,MDF,25,2400,1200,20,1,1
Blackened Oak,Woodmatt,Board Decorative,58450,MDF 183618 DS Blackened Oak Woodmatt MR E0,1,In stock at supply site,$334.21 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackened-oak/,2025-08-21T06:46:02Z,Woodmatt,MDF,18,3600,1800,20,1,1
Blackened Oak,Woodmatt,Board Decorative,58452,LDF 333618 DS Blackened Oak Woodmatt MR E0,1,In stock at supply site,$549.26 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackened-oak/,2025-08-21T06:46:03Z,Woodmatt,LDF,33,3600,1800,10,1,1
Blackened Oak,Woodmatt,Board Decorative,58062,MDF 092712 DS Blackened Oak Woodmatt MR E0,1,In stock at your branch,$151.41 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackened-oak/,2025-08-21T06:46:03Z,Woodmatt,MDF,9,2700,1200,30,1,1
Blackened Oak,Woodmatt,Board Decorative,58451,LDF 253618 DS Blackened Oak Woodmatt STD E0,1,In stock at your branch,$474.34 Ea. (Excluding GST),https://www.polytec.com.au/colour/blackened-oak/,2025-08-21T06:46:04Z,Woodmatt,LDF,25,3600,1800,15,1,1
Dark Batten Oak,Woodmatt,Board Decorative,57264,MDF 092412 DS Dark Batten Oak Woodmatt MR E0,1,In stock at supply site,$134.58 Ea. (Excluding GST),https://www.polytec.com.au/colour/dark-batten-oak/,2025-08-21T06:46:24Z,Woodmatt,MDF,9,2400,1200,30,1,1
Dark Batten Oak,Woodmatt,Board Decorative,57262,MDF 182412 DS Dark Batten Oak Woodmatt MR E0,1,In stock at your branch,$148.54 Ea. (Excluding GST),https://www.polytec.com.au/colour/dark-batten-oak/,2025-08-21T06:46:25Z,Woodmatt,MDF,18,2400,1200,30,1,1
Dark Batten Oak,Woodmatt,Board Decorative,57263,MDF 183112 DS Dark Batten Oak Woodmatt MR E0,1,In stock at your branch,$192.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/dark-batten-oak/,2025-08-21T06:46:25Z,Woodmatt,MDF,18,3115,1200,30,1,1
