colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,substrate,thickness,length,width,pack_size,minimum_order_qty,order_multiple
Raw,Sanded,Board Raw,601336,MDF 18mm 3115 x 1200 MR E0 LMG,30,In stock at supply site,$91.02 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:37Z,Sanded,MDF,18,3115,1200,30 .,30,30
Raw,Sanded,Board Raw,145973,MDF 18mm 3600 x 1200 STD E0,30,Place order to confirm availability,$91.93 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:38Z,Sanded,MDF,18,3600,1200,30 .,30,30
Raw,Sanded,Board Raw,121636,MDF 18mm 2400 x 1800 STD E0,30,Place order to confirm availability,$91.93 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:39Z,Sanded,MDF,18,2400,1800,30 .,30,30
Raw,Sanded,Board Raw,450112,MDF 4.75mm 2400 x 1200 MR E0,160,Place order to confirm availability,$23.79 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:40Z,Sanded,MDF,4.75,2400,1200,160 .,160,160
Raw,Sanded,Board Raw,601007,MDF 16mm 3115 x 1200 MR E0,45,In stock at your branch,$51.47 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:41Z,Sanded,MDF,16,3115,1200,45 .,45,45
Raw,Sanded,Board Raw,132451,MDF 16mm 3600 x 1800 STD E0,20,Place order to confirm availability,$83.37 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:41Z,Sanded,MDF,16,3600,1800,20,20,20
Raw,Sanded,Board Raw,601334,MDF 18mm 2400 x 1200 MR E0 LMG,40,In stock at supply site,$70.13 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:42Z,Sanded,MDF,18,2400,1200,40,40,40
Raw,Sanded,Board Raw,129154,MDF 25mm 3600 x 1200 STD E0,20,In stock at your branch,$129.82 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:43Z,Sanded,MDF,25,3600,1200,20,20,20
Raw,Sanded,Board Raw,161648,MDF 3mm 2700 x 1200 STD E0,200,In stock at supply site,$16.91 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:44Z,Sanded,MDF,3,2700,1200,200,200,200
Raw,Sanded,Board Raw,104473,MDF 32mm 3600 x 1200 STD E0,15,In stock at supply site,$169.73 Ea. (Excluding GST),https://www.polytec.com.au/colour/raw/,2025-08-21T07:46:45Z,Sanded,MDF,32,3600,1200,15 .,15,15
