colour_name,finish,product_family,sku_code,title_raw,qty_used_for_checks,stock_result_raw,price_result_raw,product_url,checked_at_iso,finish_attr,thickness,length,width,minimum_order_qty,order_multiple
New Antique White,Matt,Laminate,13065,Laminate New Antique White Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/new-antique-white/,2025-08-21T07:13:53Z,Matt,0.7,3650,680,1,1
New Antique White,Matt,Laminate,13067,Laminate New Antique White Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/new-antique-white/,2025-08-21T07:13:54Z,Matt,0.7,1825,680,1,1
New Antique White,Matt,Laminate,13066,Laminate New Antique White Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/new-antique-white/,2025-08-21T07:13:55Z,Matt,0.7,1825,1360,1,1
Antique,Matt,Laminate,9402,Laminate Antique Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antique/,2025-08-21T07:14:07Z,Matt,0.7,3650,680,1,1
Antique,Matt,Laminate,9404,Laminate Antique Matt Q 0.7mm 1825x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antique/,2025-08-21T07:14:08Z,Matt,0.7,1825,680,1,1
Antique,Matt,Laminate,2059,Laminate Antique Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antique/,2025-08-21T07:14:09Z,Matt,0.7,3650,1360,1,1
Antique,Matt,Laminate,9403,Laminate Antique Matt HS 1825 x 1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/antique/,2025-08-21T07:14:10Z,Matt,0.7,1825,1360,1,1
Cafe Cream,Matt,Laminate,8560,Laminate Cafe Cream Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/cafe-cream/,2025-08-21T07:14:21Z,Matt,0.7,3650,1220,1,1
Pearl Fabrini,Matt,Laminate,12668,Laminate Pearl Fabrini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pearl-fabrini/,2025-08-21T07:14:27Z,Matt,0.7,3650,1360,1,1
Pearl Fabrini,Matt,Laminate,13071,Laminate Pearl Fabrini Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pearl-fabrini/,2025-08-21T07:14:28Z,Matt,0.7,3650,680,1,1
Pearl Fabrini,Matt,Laminate,13073,Laminate Pearl Fabrini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pearl-fabrini/,2025-08-21T07:14:29Z,Matt,0.7,1825,680,1,1
Pearl Fabrini,Matt,Laminate,13072,Laminate Pearl Fabrini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pearl-fabrini/,2025-08-21T07:14:30Z,Matt,0.7,1825,1360,1,1
French Stone,Matt,Laminate,25299,Laminate French Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/french-stone/,2025-08-21T07:14:31Z,Matt,0.7,3650,1360,1,1
French Stone,Matt,Laminate,25317,Laminate French Stone Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/french-stone/,2025-08-21T07:14:33Z,Matt,0.7,3650,680,1,1
French Stone,Matt,Laminate,25358,Laminate French Stone Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/french-stone/,2025-08-21T07:14:34Z,Matt,0.7,1825,680,1,1
French Stone,Matt,Laminate,25335,Laminate French Stone Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/french-stone/,2025-08-21T07:14:35Z,Matt,0.7,1825,1360,1,1
Silk,Matt,Laminate,57460,Laminate Silk Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/silk/,2025-08-21T07:14:50Z,Matt,0.7,3650,1220,1,1
Silk,Woodmatt,Laminate,51206,Laminate Silk Woodmatt 0.7mm 3650x1220,1,In stock at your branch,$210.19*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/silk/,2025-08-21T07:14:55Z,Woodmatt,0.7,3650,1220,1,1
Husk,Matt,Laminate,33382,Laminate Husk Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/husk/,2025-08-21T07:15:01Z,Matt,0.7,3650,1220,1,1
Moss Grey,Matt,Laminate,8564,Laminate Moss Grey Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/moss-grey/,2025-08-21T07:15:12Z,Matt,0.7,3650,1220,1,1
Greige,Matt,Laminate,26308,Laminate Greige Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/greige/,2025-08-21T07:15:29Z,Matt,0.7,3650,1220,1,1
Greige,Ravine,Laminate,55643,Laminate Greige Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/greige/,2025-08-21T07:15:38Z,Ravine,0.7,3650,1220,1,1
Argento Stone,Matt,Laminate,35028,Laminate Argento Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/argento-stone/,2025-08-21T07:15:49Z,Matt,0.7,3650,1360,1,1
Argento Stone,Matt,Laminate,35030,Laminate Argento Stone Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/argento-stone/,2025-08-21T07:15:50Z,Matt,0.7,3650,680,1,1
Argento Stone,Matt,Laminate,35035,Laminate Argento Stone Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/argento-stone/,2025-08-21T07:15:51Z,Matt,0.7,1825,680,1,1
Argento Stone,Matt,Laminate,35034,Laminate Argento Stone Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/argento-stone/,2025-08-21T07:15:52Z,Matt,0.7,1825,1360,1,1
Avion Grey,Matt,Laminate,50532,Laminate Avion Grey Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/avion-grey/,2025-08-21T07:16:02Z,Matt,0.7,3650,1220,1,1
Avion Grey,Ravine,Laminate,55491,Laminate Avion Grey Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/avion-grey/,2025-08-21T07:16:11Z,Ravine,0.7,3650,1220,1,1
Oyster Grey,Matt,Laminate,11175,Laminate Oyster Grey Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/oyster-grey/,2025-08-21T07:16:28Z,Matt,0.7,3650,1360,1,1
Oyster Grey,Matt,Laminate,13068,Laminate Oyster Grey Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/oyster-grey/,2025-08-21T07:16:29Z,Matt,0.7,3650,680,1,1
Oyster Grey,Matt,Laminate,13070,Laminate Oyster Grey Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/oyster-grey/,2025-08-21T07:16:30Z,Matt,0.7,1825,680,1,1
Oyster Grey,Matt,Laminate,13069,Laminate Oyster Grey Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/oyster-grey/,2025-08-21T07:16:31Z,Matt,0.7,1825,1360,1,1
Norfolk Terrazzo,Matt,Laminate,2040,Laminate Norfolk Terrazzo Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/norfolk-terrazzo/,2025-08-21T07:16:38Z,Matt,0.7,3650,1360,1,1
Norfolk Terrazzo,Matt,Laminate,8720,Laminate Norfolk Terrazzo Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/norfolk-terrazzo/,2025-08-21T07:16:40Z,Matt,0.7,3650,680,1,1
Norfolk Terrazzo,Matt,Laminate,8860,Laminate Norfolk Terrazzo Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/norfolk-terrazzo/,2025-08-21T07:16:41Z,Matt,0.7,1825,680,1,1
Norfolk Terrazzo,Matt,Laminate,34730,Laminate Norfolk Terrazzo Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/norfolk-terrazzo/,2025-08-21T07:16:42Z,Matt,0.7,1825,1360,1,1
Corsica,Matt,Laminate,26165,Laminate Corsica Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/corsica/,2025-08-21T07:16:43Z,Matt,0.7,3650,1360,1,1
Corsica,Matt,Laminate,26341,Laminate Corsica Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/corsica/,2025-08-21T07:16:44Z,Matt,0.7,3650,680,1,1
Corsica,Matt,Laminate,26344,Laminate Corsica Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/corsica/,2025-08-21T07:16:45Z,Matt,0.7,1825,680,1,1
Corsica,Matt,Laminate,26343,Laminate Corsica Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/corsica/,2025-08-21T07:16:46Z,Matt,0.7,1825,1360,1,1
Temple Stone,Matt,Laminate,34649,Laminate Temple Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/temple-stone/,2025-08-21T07:16:48Z,Matt,0.7,3650,1360,1,1
Temple Stone,Matt,Laminate,34665,Laminate Temple Stone Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/temple-stone/,2025-08-21T07:16:49Z,Matt,0.7,3650,680,1,1
Temple Stone,Matt,Laminate,34666,Laminate Temple Stone Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.85*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/temple-stone/,2025-08-21T07:16:50Z,Matt,0.7,1825,680,1,1
Temple Stone,Matt,Laminate,34650,Laminate Temple Stone Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/temple-stone/,2025-08-21T07:16:51Z,Matt,0.7,1825,1360,1,1
Gesso Lini,Matt,Laminate,11183,Laminate Gesso Lini Matt 0.7mm 3650x1360,1,In stock at supply site,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/gesso-lini/,2025-08-21T07:17:00Z,Matt,0.7,3650,1360,1,1
Gesso Lini,Matt,Laminate,13054,Laminate Gesso Lini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/gesso-lini/,2025-08-21T07:17:01Z,Matt,0.7,1825,680,1,1
Gesso Lini,Matt,Laminate,13052,Laminate Gesso Lini Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/gesso-lini/,2025-08-21T07:17:02Z,Matt,0.7,3650,680,1,1
Gesso Lini,Matt,Laminate,13053,Laminate Gesso Lini Matt HS 1825 x 1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/gesso-lini/,2025-08-21T07:17:03Z,Matt,0.7,1825,1360,1,1
Crema Lini,Matt,Laminate,26174,Laminate Crema Lini Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/crema-lini/,2025-08-21T07:17:08Z,Matt,0.7,3650,1220,1,1
Tuross Oak,Matt,Laminate,5544,Laminate Tuross Oak Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/tuross-oak/,2025-08-21T07:17:17Z,Matt,0.7,3650,1220,1,1
Satra Wood,Ravine,Laminate,42715,Laminate Satra Wood Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/satra-wood/,2025-08-21T07:17:29Z,Ravine,0.7,3650,1220,1,1
Natural Oak,Matt,Laminate,26179,Laminate Natural Oak Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/natural-oak/,2025-08-21T07:17:40Z,Matt,0.7,3650,1220,1,1
Natural Oak,Ravine,Laminate,42714,Laminate Natural Oak Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/natural-oak/,2025-08-21T07:17:56Z,Ravine,0.7,3650,1220,1,1
Bleached Walnut,Ravine,Laminate,42708,Laminate Bleached Walnut Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bleached-walnut/,2025-08-21T07:18:24Z,Ravine,0.7,3650,1220,1,1
Amaro,Matt,Laminate,26187,Laminate Amaro Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/amaro/,2025-08-21T07:18:34Z,Matt,0.7,3650,1220,1,1
Malt,Matt,Laminate,9118,Laminate Malt Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/malt/,2025-08-21T07:18:53Z,Matt,0.7,3650,1220,1,1
Marni Lini,Matt,Laminate,26170,Laminate Marni Lini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/marni-lini/,2025-08-21T07:19:08Z,Matt,0.7,3650,1360,1,1
Marni Lini,Matt,Laminate,26348,Laminate Marni Lini Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/marni-lini/,2025-08-21T07:19:09Z,Matt,0.7,1825,680,1,1
Marni Lini,Matt,Laminate,26346,Laminate Marni Lini Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/marni-lini/,2025-08-21T07:19:10Z,Matt,0.7,3650,680,1,1
Marni Lini,Matt,Laminate,26347,Laminate Marni Lini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/marni-lini/,2025-08-21T07:19:11Z,Matt,0.7,1825,1360,1,1
Soft Walnut,Matt,Laminate,25309,Laminate Soft Walnut Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/soft-walnut/,2025-08-21T07:19:20Z,Matt,0.7,3650,1220,1,1
Soft Walnut,Ravine,Laminate,42717,Laminate Soft Walnut Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/soft-walnut/,2025-08-21T07:19:31Z,Ravine,0.7,3650,1220,1,1
Palatino,Matt,Laminate,26164,Laminate Palatino Matt 0.7mm 3650 x 1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/palatino/,2025-08-21T07:19:33Z,Matt,0.7,3650,1360,1,1
Palatino,Matt,Laminate,26336,Laminate Palatino Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/palatino/,2025-08-21T07:19:34Z,Matt,0.7,3650,680,1,1
Palatino,Matt,Laminate,26340,Laminate Palatino Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/palatino/,2025-08-21T07:19:35Z,Matt,0.7,1825,680,1,1
Palatino,Matt,Laminate,26338,Laminate Palatino Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/palatino/,2025-08-21T07:19:36Z,Matt,0.7,1825,1360,1,1
Stone Fabrini,Matt,Laminate,12825,Laminate Stone Fabrini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/stone-fabrini/,2025-08-21T07:19:38Z,Matt,0.7,3650,1360,1,1
Stone Fabrini,Matt,Laminate,13092,Laminate Stone Fabrini Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/stone-fabrini/,2025-08-21T07:19:39Z,Matt,0.7,3650,680,1,1
Stone Fabrini,Matt,Laminate,13094,Laminate Stone Fabrini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/stone-fabrini/,2025-08-21T07:19:40Z,Matt,0.7,1825,680,1,1
Stone Fabrini,Matt,Laminate,13093,Laminate Stone Fabrini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/stone-fabrini/,2025-08-21T07:19:41Z,Matt,0.7,1825,1360,1,1
Bottocino,Matt,Laminate,35031,Laminate Bottocino Matt 0.7mm 3650x1360,1,In stock at supply site,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottocino/,2025-08-21T07:19:47Z,Matt,0.7,3650,1360,1,1
Bottocino,Matt,Laminate,35041,Laminate Bottocino Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottocino/,2025-08-21T07:19:48Z,Matt,0.7,3650,680,1,1
Bottocino,Matt,Laminate,35043,Laminate Bottocino Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottocino/,2025-08-21T07:19:49Z,Matt,0.7,1825,1360,1,1
Bottocino,Matt,Laminate,35047,Laminate Bottocino Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/bottocino/,2025-08-21T07:19:50Z,Matt,0.7,1825,680,1,1
Pietra Stone,Matt,Laminate,25293,Laminate Pietra Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pietra-stone/,2025-08-21T07:19:53Z,Matt,0.7,3650,1360,1,1
Pietra Stone,Matt,Laminate,25312,Laminate Pietra Stone Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pietra-stone/,2025-08-21T07:19:54Z,Matt,0.7,3650,680,1,1
Pietra Stone,Matt,Laminate,25353,Laminate Pietra Stone Matt Q 0.7mm 1830x680,1,Place order to confirm availability,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pietra-stone/,2025-08-21T07:19:55Z,Matt,0.7,1825,680,1,1
Pietra Stone,Matt,Laminate,25331,Laminate Pietra Stone Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/pietra-stone/,2025-08-21T07:19:56Z,Matt,0.7,1825,1360,1,1
Drifted Oak,Ravine,Laminate,42711,Laminate Drifted Oak Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/drifted-oak/,2025-08-21T07:20:12Z,Ravine,0.7,3650,1220,1,1
Distressed Wood,Ravine,Laminate,46772,Laminate Distressed Wood Ravine 0.7mm 3650x1220,1,In stock at supply site,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/distressed-wood/,2025-08-21T07:20:18Z,Ravine,0.7,3650,1220,1,1
Fontaine,Matt,Laminate,26163,Laminate Fontaine Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/fontaine/,2025-08-21T07:20:30Z,Matt,0.7,3650,1360,1,1
Fontaine,Matt,Laminate,26330,Laminate Fontaine Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/fontaine/,2025-08-21T07:20:31Z,Matt,0.7,3650,680,1,1
Fontaine,Matt,Laminate,26334,Laminate Fontaine Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/fontaine/,2025-08-21T07:20:32Z,Matt,0.7,1825,680,1,1
Fontaine,Matt,Laminate,26333,Laminate Fontaine Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/fontaine/,2025-08-21T07:20:33Z,Matt,0.7,1825,1360,1,1
Bespoke,Woodmatt,Laminate,51202,Laminate Bespoke Woodmatt 0.7mm 3650x1220,1,EMPTY,EMPTY,https://www.polytec.com.au/colour/bespoke/,2025-08-21T07:33:42Z,Woodmatt,0.7,3650,1220,1,1
Visoni Stone,Matt,Laminate,35049,Laminate Visoni Stone Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/visoni-stone/,2025-08-21T07:34:09Z,Matt,0.7,3650,680,1,1
Visoni Stone,Matt,Laminate,35048,Laminate Visoni Stone Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/visoni-stone/,2025-08-21T07:34:10Z,Matt,0.7,3650,1360,1,1
Visoni Stone,Matt,Laminate,35052,Laminate Visoni Stone Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/visoni-stone/,2025-08-21T07:34:11Z,Matt,0.7,1825,680,1,1
Visoni Stone,Matt,Laminate,35050,Laminate Visoni Stone Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/visoni-stone/,2025-08-21T07:34:12Z,Matt,0.7,1825,1360,1,1
Urban Slate,Matt,Laminate,8763,Laminate Urban Slate Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/urban-slate/,2025-08-21T07:34:14Z,Matt,0.7,3650,680,1,1
Urban Slate,Matt,Laminate,5499,Laminate Urban Slate Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/urban-slate/,2025-08-21T07:34:15Z,Matt,0.7,3650,1360,1,1
Urban Slate,Matt,Laminate,8903,Laminate Urban Slate Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/urban-slate/,2025-08-21T07:34:16Z,Matt,0.7,1825,680,1,1
Urban Slate,Matt,Laminate,8833,Laminate Urban Slate Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/urban-slate/,2025-08-21T07:34:17Z,Matt,0.7,1825,1360,1,1
Mocha Fabrini,Matt,Laminate,13132,Laminate Mocha Fabrini Matt HS 0.7mm 1830x1360,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/mocha-fabrini/,2025-08-21T07:34:19Z,Matt,0.7,1825,1360,1,1
Mocha Fabrini,Matt,Laminate,13133,Laminate Mocha Fabrini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/mocha-fabrini/,2025-08-21T07:34:20Z,Matt,0.7,1825,680,1,1
Mocha Fabrini,Matt,Laminate,13035,Laminate Mocha Fabrini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/mocha-fabrini/,2025-08-21T07:34:21Z,Matt,0.7,3650,1360,1,1
Mocha Fabrini,Matt,Laminate,13131,Laminate Mocha Fabrini Matt HL 0.7mm 3650x680,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/mocha-fabrini/,2025-08-21T07:34:22Z,Matt,0.7,3650,680,1,1
Tessuto Milan,Matt,Laminate,26182,Laminate Tessuto Milan Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/tessuto-milan/,2025-08-21T07:34:27Z,Matt,0.7,3650,1220,1,1
Tessuto Milan,Ravine,Laminate,42718,Laminate Tessuto Milan Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/tessuto-milan/,2025-08-21T07:34:38Z,Ravine,0.7,3650,1220,1,1
Maison Oak,Matt,Laminate,47124,Laminate Maison Oak Matt 0.7mm 3650x1220,1,In stock at supply site,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/maison-oak/,2025-08-21T07:34:53Z,Matt,0.7,3650,1220,1,1
Maison Oak,Ravine,Laminate,42712,Laminate Maison Oak Ravine 0.7mm 3650x1220,1,In stock at your branch,$258.94*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/maison-oak/,2025-08-21T07:35:06Z,Ravine,0.7,3650,1220,1,1
Rocco Lini,Matt,Laminate,12469,Laminate Rocco Lini Matt 0.7mm 3650x1360,1,In stock at your branch,$202.84*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/rocco-lini/,2025-08-21T07:35:25Z,Matt,0.7,3650,1360,1,1
Rocco Lini,Matt,Laminate,13090,Laminate Rocco Lini Matt HS 0.7mm 1830x1360,1,In stock at your branch,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/rocco-lini/,2025-08-21T07:35:26Z,Matt,0.7,1825,1360,1,1
Rocco Lini,Matt,Laminate,13091,Laminate Rocco Lini Matt Q 0.7mm 1830x680,1,In stock at your branch,$50.71*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/rocco-lini/,2025-08-21T07:35:27Z,Matt,0.7,1825,680,1,1
Rocco Lini,Matt,Laminate,13089,Laminate Rocco Lini Matt HL 0.7mm 3650x680,1,Place order to confirm availability,$101.41*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/rocco-lini/,2025-08-21T07:35:29Z,Matt,0.7,3650,680,1,1
Taupe,Matt,Laminate,26311,Laminate Taupe Matt 0.7mm 3650x1220,1,In stock at your branch,$181.95*1 Ea. (Excluding GST),https://www.polytec.com.au/colour/taupe/,2025-08-21T07:35:34Z,Matt,0.7,3650,1220,1,1
